<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
08/11/19,000000,3081.2500000,3093.0900000,3073.8700000,3093.0800000,17779
11/11/19,000000,3080.3300000,3088.3300000,3075.8200000,3087.0100000,17622
12/11/19,000000,3089.2800000,3102.6100000,3084.7300000,3091.8400000,18196
13/11/19,000000,3084.1800000,3098.0600000,3078.8000000,3094.0400000,18683
14/11/19,000000,3090.7500000,3098.2000000,3083.2600000,3096.6300000,18409
15/11/19,000000,3107.9200000,3120.4600000,3104.6000000,3120.4600000,18262
18/11/19,000000,3117.9100000,3124.1700000,3112.0600000,3122.0300000,18239
19/11/19,000000,3127.4500000,3127.6400000,3113.4700000,3120.1800000,18317
20/11/19,000000,3114.4500000,3118.9700000,3091.4300000,3108.4600000,18894
21/11/19,000000,3108.4900000,3110.1100000,3094.5500000,3103.5400000,18222
22/11/19,000000,3111.2600000,3112.8700000,3099.2600000,3110.2900000,17894
25/11/19,000000,3117.4400000,3133.7700000,3117.4400000,3133.6400000,17457
26/11/19,000000,3134.0700000,3142.6900000,3131.0000000,3140.5200000,17826
27/11/19,000000,3145.4900000,3154.2600000,3143.4100000,3153.6300000,17417
29/11/19,000000,3147.1800000,3150.3000000,3139.3400000,3140.9800000,9297
02/12/19,000000,3143.8500000,3144.3100000,3110.7800000,3113.8700000,18505
03/12/19,000000,3087.4100000,3094.9700000,3070.4200000,3093.2000000,18430
04/12/19,000000,3103.5000000,3119.3800000,3102.5300000,3112.7600000,17993
05/12/19,000000,3119.2100000,3119.4500000,3103.7600000,3117.4300000,18029
06/12/19,000000,3134.6200000,3150.6000000,3134.6200000,3145.9100000,17465
09/12/19,000000,3141.2000000,3148.8700000,3135.4600000,3135.9600000,18150
10/12/19,000000,3135.3600000,3142.1200000,3126.6400000,3132.5200000,18072
11/12/19,000000,3135.7500000,3143.6900000,3133.2100000,3141.6300000,17820
12/12/19,000000,3141.0700000,3176.2800000,3138.4700000,3168.5700000,18501
13/12/19,000000,3166.6500000,3182.5200000,3156.5100000,3168.8000000,17259
16/12/19,000000,3183.6300000,3197.7100000,3183.6300000,3191.4500000,17924
17/12/19,000000,3195.4000000,3198.2200000,3191.0300000,3192.5200000,18050
18/12/19,000000,3195.2100000,3198.4800000,3191.1400000,3191.1400000,17720
19/12/19,000000,3192.3200000,3205.4600000,3192.3200000,3205.3700000,17518
20/12/19,000000,3223.3300000,3225.6500000,3216.0300000,3221.2200000,17936
23/12/19,000000,3226.0500000,3227.7800000,3222.3000000,3224.0100000,17167
24/12/19,000000,3225.4500000,3226.4300000,3220.5100000,3223.3800000,9353
26/12/19,000000,3227.2000000,3240.0800000,3227.2000000,3239.9100000,16635
27/12/19,000000,3247.2300000,3247.9300000,3234.3700000,3240.0200000,17743
30/12/19,000000,3240.0900000,3240.9200000,3216.5700000,3221.2900000,18667
31/12/19,000000,3215.1800000,3231.7200000,3212.0300000,3230.7800000,17630
02/01/20,000000,3244.6700000,3258.0300000,3235.5300000,3257.8500000,18451
03/01/20,000000,3226.3600000,3246.1500000,3222.8200000,3234.8500000,18596
06/01/20,000000,3217.5500000,3246.8400000,3214.6400000,3246.2800000,18618
07/01/20,000000,3241.8600000,3244.9100000,3232.4300000,3237.1800000,18631
08/01/20,000000,3238.5900000,3267.0700000,3236.8200000,3253.0500000,18317
09/01/20,000000,3266.0300000,3275.5800000,3263.6700000,3274.7000000,18723
10/01/20,000000,3282.0700000,3282.9900000,3260.8600000,3265.3500000,18888
13/01/20,000000,3272.0600000,3288.1300000,3268.4300000,3288.1300000,18118
