<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
04/06/19,000000,1.1240900,1.1277400,1.1225000,1.1250000,1699703
05/06/19,000000,1.1251700,1.1306800,1.1218000,1.1221000,1849441
06/06/19,000000,1.1220700,1.1309000,1.1200000,1.1275100,2139148
07/06/19,000000,1.1275900,1.1347900,1.1250000,1.1331500,1813685
08/06/19,000000,1.1331400,1.1333000,1.1331400,1.1333000,2
09/06/19,000000,1.1320000,1.1327700,1.1307000,1.1322600,10997
10/06/19,000000,1.1322500,1.1330900,1.1289000,1.1310700,1352313
11/06/19,000000,1.1311300,1.1337600,1.1300000,1.1325400,1679283
12/06/19,000000,1.1325800,1.1343500,1.1281000,1.1287100,1637203
13/06/19,000000,1.1286900,1.1303800,1.1267000,1.1276400,1566095
14/06/19,000000,1.1275700,1.1289300,1.1201000,1.1208900,1777428
16/06/19,000000,1.1211000,1.1216000,1.1203000,1.1210900,335
17/06/19,000000,1.1208000,1.1247100,1.1202000,1.1217900,1332918
18/06/19,000000,1.1218100,1.1243000,1.1180000,1.1193600,2169351
19/06/19,000000,1.1193200,1.1254200,1.1185000,1.1226200,1932865
20/06/19,000000,1.1226000,1.1317400,1.1224600,1.1291700,2481664
21/06/19,000000,1.1292000,1.1377800,1.1281000,1.1366700,2382275
22/06/19,000000,1.1367200,1.1368500,1.1367000,1.1368500,4
23/06/19,000000,1.1360000,1.1376300,1.1360000,1.1370000,270
24/06/19,000000,1.1369600,1.1404100,1.1364400,1.1397700,1732430
25/06/19,000000,1.1397800,1.1412200,1.1343000,1.1365100,2327338
26/06/19,000000,1.1366200,1.1391400,1.1346000,1.1367800,1958856
27/06/19,000000,1.1368600,1.1381600,1.1346000,1.1368600,1757023
28/06/19,000000,1.1368900,1.1393600,1.1349000,1.1369300,1675409
29/06/19,000000,1.1373300,1.1373300,1.1373300,1.1373300,1
30/06/19,000000,1.1369700,1.1369700,1.1355000,1.1360000,334
01/07/19,000000,1.1360000,1.1371100,1.1280000,1.1285000,1915070
02/07/19,000000,1.1285000,1.1321800,1.1273000,1.1284000,1581920
03/07/19,000000,1.1284500,1.1312400,1.1267000,1.1277100,1506695
04/07/19,000000,1.1277600,1.1295200,1.1271000,1.1284400,748709
05/07/19,000000,1.1283700,1.1287800,1.1206000,1.1222300,1580016
06/07/19,000000,1.1222500,1.1224500,1.1222500,1.1224500,2
07/07/19,000000,1.1222000,1.1226500,1.1216000,1.1222000,209
08/07/19,000000,1.1225000,1.1234400,1.1205000,1.1213700,1166156
09/07/19,000000,1.1213700,1.1219000,1.1192000,1.1207800,1226883
10/07/19,000000,1.1207700,1.1264400,1.1200000,1.1250300,1738570
11/07/19,000000,1.1250200,1.1286000,1.1244000,1.1253000,1726712
12/07/19,000000,1.1254000,1.1275000,1.1237000,1.1268900,1504842
13/07/19,000000,1.1268800,1.1270000,1.1268800,1.1270000,3
15/07/19,000000,1.1273900,1.1283900,1.1252000,1.1257700,1195011
16/07/19,000000,1.1257000,1.1263400,1.1200000,1.1209800,1522869
17/07/19,000000,1.1209600,1.1233700,1.1198000,1.1224000,1300601
18/07/19,000000,1.1223700,1.1280500,1.1204000,1.1276700,1884738
19/07/19,000000,1.1276000,1.1282000,1.1202000,1.1219900,1805591
20/07/19,000000,1.1220000,1.1221100,1.1220000,1.1221100,2
21/07/19,000000,1.1215400,1.1219400,1.1212000,1.1213000,254
22/07/19,000000,1.1214900,1.1225500,1.1205000,1.1207000,1364975
23/07/19,000000,1.1208500,1.1209700,1.1144000,1.1151700,1501482
24/07/19,000000,1.1151900,1.1155800,1.1126000,1.1139800,1484367
25/07/19,000000,1.1140300,1.1187700,1.1100000,1.1146300,2069052
26/07/19,000000,1.1146800,1.1151100,1.1111000,1.1125200,1419769
27/07/19,000000,1.1127800,1.1127800,1.1127800,1.1127800,1
28/07/19,000000,1.1126200,1.1132600,1.1120700,1.1129400,36824
29/07/19,000000,1.1129100,1.1151000,1.1112000,1.1141000,1254769
30/07/19,000000,1.1142300,1.1161100,1.1131000,1.1156400,1594357
31/07/19,000000,1.1156700,1.1162100,1.1059000,1.1071300,2026467
01/08/19,000000,1.1071500,1.1096100,1.1025000,1.1078900,2652843
02/08/19,000000,1.1078700,1.1116400,1.1068000,1.1108300,2892338
04/08/19,000000,1.1109700,1.1113600,1.1100900,1.1107700,72818
05/08/19,000000,1.1107900,1.1245300,1.1105000,1.1240000,2727792
06/08/19,000000,1.1241600,1.1249600,1.1166000,1.1205200,2514502
07/08/19,000000,1.1204600,1.1241900,1.1177500,1.1203900,3058646
08/08/19,000000,1.1204000,1.1232500,1.1176000,1.1186100,2210972
09/08/19,000000,1.1186100,1.1223000,1.1182000,1.1197000,1771234
11/08/19,000000,1.1199700,1.1208100,1.1194000,1.1207300,51963
12/08/19,000000,1.1207400,1.1230800,1.1161000,1.1216000,1802013
13/08/19,000000,1.1215500,1.1228600,1.1168000,1.1176200,2161141
14/08/19,000000,1.1176200,1.1190800,1.1129000,1.1142800,2152240
15/08/19,000000,1.1142800,1.1158500,1.1090000,1.1110400,2591690
16/08/19,000000,1.1110400,1.1111400,1.1065000,1.1090000,1605594
18/08/19,000000,1.1094900,1.1101200,1.1087000,1.1092000,68640
19/08/19,000000,1.1092000,1.1113700,1.1075000,1.1081400,899378
20/08/19,000000,1.1080000,1.1107000,1.1064000,1.1097200,780011
21/08/19,000000,1.1096500,1.1107100,1.1080000,1.1090200,637610
22/08/19,000000,1.1090300,1.1113300,1.1062000,1.1083600,893664
23/08/19,000000,1.1083500,1.1153200,1.1050000,1.1143100,1071049
25/08/19,000000,1.1144700,1.1163900,1.1138100,1.1142000,88099
