<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
06/08/19,000000,1.0299000,1.0302000,1.0208000,1.0246000,3225
07/08/19,000000,1.0243000,1.0315000,1.0203000,1.0255000,3201
08/08/19,000000,1.0253000,1.0270000,1.0216000,1.0265000,3182
09/08/19,000000,1.0262000,1.0343000,1.0248000,1.0343000,2715
11/08/19,000000,1.0271000,1.0292000,1.0260000,1.0292000,358
12/08/19,000000,1.0289000,1.0326000,1.0249000,1.0316000,3119
13/08/19,000000,1.0313000,1.0349000,1.0233000,1.0242000,3188
14/08/19,000000,1.0240000,1.0301000,1.0233000,1.0270000,3226
15/08/19,000000,1.0268000,1.0284000,1.0226000,1.0239000,3107
16/08/19,000000,1.0237000,1.0240000,1.0191000,1.0213000,2809
18/08/19,000000,1.0214000,1.0221000,1.0193000,1.0209000,407
19/08/19,000000,1.0207000,1.0230000,1.0178000,1.0189000,2982
20/08/19,000000,1.0186000,1.0228000,1.0184000,1.0223000,3044
21/08/19,000000,1.0220000,1.0223000,1.0168000,1.0180000,3010
22/08/19,000000,1.0178000,1.0187000,1.0155000,1.0164000,2947
23/08/19,000000,1.0162000,1.0325000,1.0121000,1.0323000,2759
25/08/19,000000,1.0255000,1.0291000,1.0255000,1.0277000,461
26/08/19,000000,1.0274000,1.0276000,1.0191000,1.0212000,3237
27/08/19,000000,1.0210000,1.0228000,1.0164000,1.0191000,3103
28/08/19,000000,1.0188000,1.0199000,1.0171000,1.0187000,3088
29/08/19,000000,1.0185000,1.0202000,1.0122000,1.0140000,3067
30/08/19,000000,1.0138000,1.0141000,1.0079000,1.0105000,2806
01/09/19,000000,1.0086000,1.0111000,1.0079000,1.0105000,416
02/09/19,000000,1.0103000,1.0109000,1.0077000,1.0093000,2876
03/09/19,000000,1.0091000,1.0137000,1.0068000,1.0131000,3122
04/09/19,000000,1.0129000,1.0204000,1.0115000,1.0193000,3118
05/09/19,000000,1.0191000,1.0196000,1.0126000,1.0139000,3114
06/09/19,000000,1.0136000,1.0189000,1.0079000,1.0189000,2800
08/09/19,000000,1.0121000,1.0126000,1.0113000,1.0116000,385
09/09/19,000000,1.0114000,1.0117000,1.0073000,1.0074000,3092
10/09/19,000000,1.0072000,1.0110000,1.0065000,1.0083000,3129
11/09/19,000000,1.0080000,1.0086000,1.0053000,1.0060000,3061
12/09/19,000000,1.0058000,1.0118000,1.0051000,1.0093000,2998
13/09/19,000000,1.0091000,1.0149000,1.0086000,1.0145000,2837
15/09/19,000000,1.0103000,1.0133000,1.0103000,1.0131000,426
16/09/19,000000,1.0129000,1.0135000,1.0057000,1.0069000,3045
17/09/19,000000,1.0066000,1.0086000,1.0029000,1.0072000,3101
18/09/19,000000,1.0069000,1.0071000,1.0013000,1.0027000,3075
19/09/19,000000,1.0025000,1.0099000,1.0012000,1.0070000,3121
20/09/19,000000,1.0067000,1.0110000,1.0061000,1.0088000,2735
22/09/19,000000,1.0080000,1.0091000,1.0070000,1.0085000,378
23/09/19,000000,1.0083000,1.0109000,1.0073000,1.0102000,2985
24/09/19,000000,1.0100000,1.0156000,1.0083000,1.0139000,3102
25/09/19,000000,1.0138000,1.0146000,1.0072000,1.0087000,3142
26/09/19,000000,1.0085000,1.0093000,1.0047000,1.0065000,3031
27/09/19,000000,1.0063000,1.0104000,1.0049000,1.0104000,2618
29/09/19,000000,1.0078000,1.0095000,1.0078000,1.0088000,344
30/09/19,000000,1.0086000,1.0090000,1.0008000,1.0022000,2894
01/10/19,000000,1.0019000,1.0075000,0.9980000,1.0071000,3007
02/10/19,000000,1.0068000,1.0077000,0.9974000,1.0030000,2998
03/10/19,000000,1.0028000,1.0046000,0.9970000,1.0016000,3064
04/10/19,000000,1.0013000,1.0069000,0.9988000,1.0045000,2784
06/10/19,000000,1.0039000,1.0059000,1.0035000,1.0059000,400
07/10/19,000000,1.0057000,1.0072000,1.0031000,1.0050000,2963
08/10/19,000000,1.0048000,1.0094000,1.0037000,1.0073000,3114
09/10/19,000000,1.0071000,1.0081000,1.0033000,1.0069000,3065
10/10/19,000000,1.0065000,1.0084000,1.0024000,1.0037000,3101
11/10/19,000000,1.0035000,1.0040000,1.0005000,1.0024000,2758
13/10/19,000000,1.0026000,1.0032000,1.0011000,1.0017000,406
14/10/19,000000,1.0015000,1.0053000,1.0015000,1.0021000,3003
15/10/19,000000,1.0018000,1.0035000,1.0000000,1.0012000,2939
16/10/19,000000,1.0010000,1.0056000,1.0006000,1.0054000,3007
17/10/19,000000,1.0052000,1.0133000,1.0048000,1.0124000,2897
18/10/19,000000,1.0122000,1.0163000,1.0106000,1.0163000,2761
20/10/19,000000,1.0157000,1.0157000,1.0131000,1.0151000,673
21/10/19,000000,1.0149000,1.0159000,1.0123000,1.0139000,4015
22/10/19,000000,1.0137000,1.0139000,1.0100000,1.0105000,3784
23/10/19,000000,1.0103000,1.0113000,1.0083000,1.0094000,3337
24/10/19,000000,1.0092000,1.0108000,1.0063000,1.0075000,3821
25/10/19,000000,1.0073000,1.0091000,1.0042000,1.0051000,3588
27/10/19,000000,1.0050000,1.0056000,1.0041700,1.0051000,461
28/10/19,000000,1.0054600,1.0054600,1.0027000,1.0050000,2823
29/10/19,000000,1.0047000,1.0065000,1.0033000,1.0057000,2960
30/10/19,000000,1.0055000,1.0110000,1.0052000,1.0108000,3019
31/10/19,000000,1.0106000,1.0140000,1.0106000,1.0135000,3051
01/11/19,000000,1.0133000,1.0164000,1.0104000,1.0164000,2682
03/11/19,000000,1.0137000,1.0146000,1.0020000,1.0142000,308
04/11/19,000000,1.0139000,1.0147000,1.0108000,1.0115000,2938
05/11/19,000000,1.0113000,1.0119000,1.0060000,1.0070000,2987
06/11/19,000000,1.0070000,1.0083000,1.0057000,1.0074000,3005
07/11/19,000000,1.0072000,1.0087000,1.0021000,1.0051000,3019
08/11/19,000000,1.0048000,1.0055000,1.0018000,1.0022000,2761
10/11/19,000000,1.0024000,1.0030000,1.0019000,1.0026000,290
11/11/19,000000,1.0024000,1.0070000,1.0019000,1.0067000,2721
12/11/19,000000,1.0065000,1.0075000,1.0032000,1.0071000,2935
13/11/19,000000,1.0069000,1.0116000,1.0067000,1.0102000,2992
14/11/19,000000,1.0100000,1.0130000,1.0089000,1.0111000,2937
15/11/19,000000,1.0109000,1.0116000,1.0086000,1.0094000,2662
17/11/19,000000,1.0101000,1.0109000,1.0090000,1.0108000,273
18/11/19,000000,1.0106000,1.0131000,1.0084000,1.0106000,2827
