<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20/07/20,000000,851.6000000,868.6000000,845.6000000,863.0000000,8154
21/07/20,000000,863.0000000,934.5000000,861.6000000,927.0000000,22938
22/07/20,000000,926.7000000,971.5000000,907.2000000,962.7000000,24371
23/07/20,000000,963.1000000,974.9000000,944.4000000,949.5000000,15976
24/07/20,000000,948.6000000,967.0000000,932.6000000,955.0000000,10757
26/07/20,000000,953.9000000,970.0000000,953.9000000,967.2000000,869
27/07/20,000000,966.5000000,998.7000000,954.8000000,995.8000000,18059
28/07/20,000000,995.6000000,1002.0000000,940.0000000,987.7000000,19896
29/07/20,000000,988.2000000,990.7000000,951.1000000,959.0000000,15249
30/07/20,000000,960.0000000,964.1000000,894.3000000,920.3000000,21747
31/07/20,000000,920.3000000,932.1000000,909.8000000,919.7000000,11797
02/08/20,000000,920.8000000,929.0000000,915.8000000,922.0000000,393
03/08/20,000000,922.3000000,940.5000000,913.4000000,937.5000000,9274
04/08/20,000000,938.2000000,964.0000000,928.6000000,957.1000000,12777
05/08/20,000000,956.6000000,1010.8000000,946.0000000,991.1000000,21029
06/08/20,000000,991.5000000,1035.5000000,988.0000000,1026.1000000,16519
07/08/20,000000,1026.5000000,1030.7000000,963.1000000,982.0000000,18136
09/08/20,000000,981.1000000,988.0000000,977.3000000,983.8000000,530
10/08/20,000000,982.3000000,1026.9000000,981.8000000,1004.7000000,16664
11/08/20,000000,1005.4000000,1010.0000000,940.1000000,942.6000000,20716
12/08/20,000000,942.6000000,979.3000000,930.1000000,948.7000000,15338
13/08/20,000000,949.4000000,985.4000000,944.5000000,977.9000000,11374
14/08/20,000000,978.7000000,982.7000000,955.3000000,960.8000000,8318
16/08/20,000000,963.0000000,967.6000000,956.8000000,959.1000000,327
17/08/20,000000,958.3000000,975.3000000,953.7000000,968.4000000,8734
18/08/20,000000,968.3000000,989.9000000,955.4000000,976.8000000,13125
19/08/20,000000,976.2000000,976.6000000,938.0000000,942.0000000,9878
20/08/20,000000,941.0000000,956.0000000,916.6000000,934.2000000,12632
21/08/20,000000,933.9000000,937.0000000,903.5000000,926.3000000,11865
23/08/20,000000,926.9000000,928.6000000,923.3000000,925.0000000,239
24/08/20,000000,923.9000000,947.8000000,920.2000000,927.0000000,8495
25/08/20,000000,926.7000000,942.7000000,924.9000000,938.8000000,8320
26/08/20,000000,938.1000000,946.1000000,915.5000000,945.3000000,9583
27/08/20,000000,945.2000000,960.0000000,918.8000000,932.2000000,13754
28/08/20,000000,931.5000000,950.7000000,928.0000000,940.7000000,9366
30/08/20,000000,940.0000000,949.7000000,940.0000000,946.8000000,597
31/08/20,000000,946.5000000,948.6000000,931.3000000,937.1000000,8679
01/09/20,000000,936.8000000,970.5000000,936.8000000,951.8000000,14388
02/09/20,000000,952.0000000,953.2000000,899.4000000,911.7000000,23025
03/09/20,000000,911.6000000,920.0000000,882.8000000,889.8000000,17377
04/09/20,000000,890.5000000,915.6000000,889.7000000,906.9000000,11763
06/09/20,000000,906.6000000,907.3000000,901.3000000,903.0000000,282
07/09/20,000000,903.0000000,914.5000000,900.0000000,912.7000000,3140
08/09/20,000000,911.9000000,921.0000000,890.9000000,903.8000000,12574
09/09/20,000000,903.5000000,928.0000000,899.0000000,926.4000000,11312
10/09/20,000000,926.1000000,947.5000000,920.6000000,929.8000000,11645
11/09/20,000000,930.2000000,949.4000000,928.1000000,932.9000000,8712
13/09/20,000000,933.0000000,941.1000000,932.1000000,939.6000000,422
14/09/20,000000,939.7000000,966.0000000,935.7000000,964.6000000,9968
15/09/20,000000,965.0000000,984.0000000,963.2000000,975.9000000,13766
16/09/20,000000,976.0000000,989.5000000,969.0000000,971.9000000,12145
17/09/20,000000,972.1000000,973.3000000,925.4000000,937.4000000,17838
18/09/20,000000,937.4000000,950.6000000,930.7000000,932.8000000,9213
20/09/20,000000,932.2000000,935.8000000,930.6000000,933.9000000,414
21/09/20,000000,934.0000000,945.0000000,854.8000000,890.3000000,29159
22/09/20,000000,889.9000000,893.0000000,856.7000000,872.2000000,18606
23/09/20,000000,871.9000000,874.0000000,824.1000000,829.0000000,19637
24/09/20,000000,829.4000000,847.7000000,821.3000000,844.7000000,15378
25/09/20,000000,844.4000000,859.3000000,828.7000000,841.6000000,10344
27/09/20,000000,841.3000000,850.0000000,841.3000000,848.8000000,185
28/09/20,000000,848.1000000,886.8000000,842.1000000,883.4000000,3916
29/09/20,000000,883.2000000,889.2000000,871.5000000,882.6000000,1298
30/09/20,000000,884.0000000,904.6000000,866.0000000,903.5000000,455
01/10/20,000000,903.4000000,919.1000000,895.1000000,904.1000000,11167
02/10/20,000000,903.9000000,907.4000000,887.2000000,887.2000000,8752
04/10/20,000000,890.2000000,893.8000000,886.0000000,893.0000000,357
05/10/20,000000,892.7000000,913.0000000,880.7000000,907.7000000,8331
06/10/20,000000,907.8000000,909.8000000,855.0000000,865.0000000,15367
07/10/20,000000,864.7000000,876.1000000,859.1000000,869.2000000,8834
08/10/20,000000,868.9000000,878.7000000,861.1000000,869.6000000,8302
09/10/20,000000,869.2000000,901.9000000,869.2000000,897.8000000,12786
11/10/20,000000,897.1000000,897.1000000,890.4000000,891.6000000,454
12/10/20,000000,891.3000000,896.6000000,872.9000000,884.9000000,8237
13/10/20,000000,884.3000000,884.3000000,863.0000000,872.8000000,10023
14/10/20,000000,872.6000000,882.4000000,858.0000000,860.9000000,10455
15/10/20,000000,860.9000000,871.1000000,841.7000000,867.7000000,13683
16/10/20,000000,867.9000000,878.7000000,857.7000000,865.1000000,9896
18/10/20,000000,867.7000000,868.6000000,863.2000000,867.3000000,163
19/10/20,000000,867.4000000,880.9000000,852.8000000,857.9000000,9465
20/10/20,000000,858.0000000,884.1000000,852.1000000,876.8000000,11632
21/10/20,000000,876.8000000,898.7000000,875.1000000,889.8000000,9512
22/10/20,000000,889.7000000,895.6000000,861.7000000,883.9000000,12188
23/10/20,000000,883.7000000,924.1000000,881.5000000,908.6000000,20439
25/10/20,000000,909.8000000,911.0000000,902.8000000,903.3000000,678
26/10/20,000000,903.3000000,903.5000000,870.8000000,876.4000000,15437
27/10/20,000000,876.1000000,889.1000000,872.6000000,879.7000000,9014
28/10/20,000000,879.3000000,890.0000000,856.2000000,874.1000000,15765
29/10/20,000000,873.9000000,877.4000000,845.0000000,853.5000000,13910
30/10/20,000000,853.4000000,861.7000000,843.5000000,847.0000000,11477
01/11/20,000000,846.0000000,850.2000000,838.2000000,841.2000000,642
02/11/20,000000,842.0000000,866.0000000,839.4000000,861.5000000,10164
03/11/20,000000,861.7000000,886.6000000,858.1000000,877.5000000,11492
04/11/20,000000,878.5000000,882.0000000,850.0000000,873.5000000,10471
05/11/20,000000,872.8000000,910.5000000,870.2000000,895.9000000,13508
06/11/20,000000,896.2000000,917.0000000,890.7000000,896.8000000,10724
08/11/20,000000,906.1000000,908.0000000,901.0000000,906.0000000,384
09/11/20,000000,905.4000000,909.0000000,849.2000000,873.3000000,13365
10/11/20,000000,872.9000000,895.0000000,866.6000000,884.7000000,10472
11/11/20,000000,884.8000000,893.5000000,859.1000000,867.1000000,9368
12/11/20,000000,867.1000000,887.0000000,865.0000000,881.0000000,9134
13/11/20,000000,880.5000000,899.4000000,880.5000000,894.0000000,7971
15/11/20,000000,894.5000000,898.8000000,893.1000000,896.5000000,242
16/11/20,000000,896.4000000,931.9000000,890.0000000,928.9000000,16438
17/11/20,000000,929.5000000,941.1000000,922.9000000,934.1000000,12712
18/11/20,000000,934.6000000,959.9000000,914.2000000,945.3000000,15762
19/11/20,000000,945.1000000,959.0000000,936.1000000,953.0000000,12371
20/11/20,000000,952.6000000,969.2000000,948.1000000,952.4000000,10192
22/11/20,000000,953.0000000,954.8000000,951.5000000,953.1000000,185
23/11/20,000000,952.9000000,956.4000000,920.0000000,933.0000000,13061
24/11/20,000000,932.9000000,967.7000000,925.7000000,964.2000000,13410
25/11/20,000000,964.2000000,973.4000000,951.8000000,971.4000000,11361
26/11/20,000000,971.5000000,974.2000000,954.3000000,964.5000000,3404
27/11/20,000000,965.2000000,973.5000000,948.4000000,970.8000000,9797
29/11/20,000000,969.0000000,972.8000000,967.9000000,971.0000000,344
30/11/20,000000,971.2000000,983.0000000,956.4000000,972.2000000,15491
01/12/20,000000,971.6000000,1008.0000000,971.1000000,1003.4000000,16472
02/12/20,000000,1003.6000000,1023.5000000,986.1000000,1017.4000000,15097
03/12/20,000000,1017.2000000,1043.9000000,1005.0000000,1034.2000000,18238
04/12/20,000000,1034.1000000,1093.1000000,1033.1000000,1070.2000000,21473
06/12/20,000000,1067.1000000,1078.0000000,1058.6000000,1059.2000000,935
07/12/20,000000,1059.6000000,1070.3000000,1014.1000000,1038.3000000,20981
08/12/20,000000,1038.5000000,1044.9000000,1024.1000000,1037.6000000,9411
09/12/20,000000,1037.5000000,1042.7000000,998.1000000,1008.6000000,14420
10/12/20,000000,1008.1000000,1049.2000000,1005.8000000,1039.4000000,13035
11/12/20,000000,1039.7000000,1043.9000000,1008.1000000,1017.0000000,10019
13/12/20,000000,1019.5000000,1026.1000000,1018.4000000,1025.8000000,353
14/12/20,000000,1025.2000000,1034.2000000,1005.2000000,1015.3000000,8648
15/12/20,000000,1014.5000000,1047.8000000,1009.5000000,1044.8000000,10496
16/12/20,000000,1043.8000000,1058.4000000,1026.1000000,1040.8000000,12428
17/12/20,000000,1040.7000000,1064.8000000,1034.9000000,1048.7000000,12570
18/12/20,000000,1048.4000000,1058.2000000,1031.6000000,1044.0000000,9409
20/12/20,000000,1046.4000000,1048.2000000,1038.3000000,1038.4000000,326
21/12/20,000000,1039.1000000,1060.7000000,926.4000000,1013.2000000,17098
22/12/20,000000,1013.4000000,1023.4000000,989.7000000,1010.7000000,10909
23/12/20,000000,1011.5000000,1023.0000000,1003.7000000,1018.6000000,6858
24/12/20,000000,1018.3000000,1031.6000000,1017.8000000,1027.2000000,4049
27/12/20,000000,1029.0000000,1041.5000000,1026.9000000,1041.1000000,439
28/12/20,000000,1041.3000000,1056.4000000,1032.4000000,1041.0000000,6211
29/12/20,000000,1041.8000000,1066.5000000,1038.8000000,1056.7000000,2639
30/12/20,000000,1055.0000000,1075.2000000,1055.0000000,1074.8000000,716
31/12/20,000000,1069.8000000,1082.8000000,1069.8000000,1073.2000000,76
03/01/21,000000,1081.0000000,1094.0000000,1081.0000000,1091.2000000,774
04/01/21,000000,1090.9000000,1142.0000000,1055.0000000,1075.7000000,25845
05/01/21,000000,1075.0000000,1125.4000000,1068.1000000,1115.5000000,15085
06/01/21,000000,1115.8000000,1126.8000000,1087.0000000,1113.7000000,14350
07/01/21,000000,1113.0000000,1132.0000000,1098.0000000,1127.9000000,11893
08/01/21,000000,1127.2000000,1139.7000000,1058.4000000,1075.1000000,19548
10/01/21,000000,1075.0000000,1077.7000000,1038.3000000,1055.0000000,1341
11/01/21,000000,1055.0000000,1066.7000000,1011.0000000,1054.9000000,16983
12/01/21,000000,1054.7000000,1083.0000000,1046.8000000,1082.6000000,12375
13/01/21,000000,1082.4000000,1113.1000000,1067.0000000,1104.0000000,13081
14/01/21,000000,1104.0000000,1129.2000000,1101.0000000,1126.6000000,7645
15/01/21,000000,1126.6000000,1129.9000000,1076.5000000,1078.7000000,13052
17/01/21,000000,1079.8000000,1089.1000000,1072.0000000,1072.3000000,561
18/01/21,000000,1074.4000000,1100.0000000,1073.1000000,1097.7000000,4877
19/01/21,000000,1099.1000000,1109.7000000,1081.5000000,1095.5000000,9033
20/01/21,000000,1095.2000000,1124.2000000,1085.4000000,1115.0000000,10708
21/01/21,000000,1114.5000000,1163.4000000,1105.8000000,1136.7000000,16896
22/01/21,000000,1136.8000000,1138.8000000,1092.6000000,1109.1000000,12486
24/01/21,000000,1110.2000000,1117.6000000,1109.2000000,1111.9000000,425
25/01/21,000000,1112.1000000,1125.3000000,1086.2000000,1105.9000000,11223
26/01/21,000000,1105.2000000,1113.8000000,1085.0000000,1107.2000000,8273
27/01/21,000000,1105.4000000,1107.9000000,1063.3000000,1066.1000000,13694
28/01/21,000000,1065.6000000,1105.0000000,1055.0000000,1083.8000000,14563
29/01/21,000000,1084.3000000,1121.0000000,1071.7000000,1079.8000000,15076
31/01/21,000000,1098.3000000,1109.0000000,1091.6000000,1098.1000000,958
01/02/21,000000,1098.0000000,1142.1000000,1095.8000000,1131.4000000,18661
02/02/21,000000,1131.2000000,1132.6000000,1093.1000000,1102.1000000,14418
03/02/21,000000,1102.3000000,1117.7000000,1099.3000000,1112.5000000,7858
04/02/21,000000,1112.3000000,1112.5000000,1084.8000000,1108.0000000,11755
05/02/21,000000,1108.0000000,1138.6000000,1103.6000000,1137.8000000,10858
07/02/21,000000,1138.7000000,1152.2000000,1137.5000000,1144.9000000,1123
08/02/21,000000,1145.4000000,1186.9000000,1140.2000000,1172.8000000,16262
09/02/21,000000,1173.2000000,1206.4000000,1172.5000000,1190.8000000,16919
10/02/21,000000,1191.1000000,1264.7000000,1191.1000000,1248.2000000,22313
11/02/21,000000,1246.7000000,1281.4000000,1235.6000000,1243.0000000,16429
12/02/21,000000,1242.7000000,1265.3000000,1220.6000000,1264.5000000,13078
14/02/21,000000,1264.5000000,1272.4000000,1263.1000000,1271.9000000,489
15/02/21,000000,1271.8000000,1320.3000000,1270.6000000,1318.9000000,11165
16/02/21,000000,1318.1000000,1348.2000000,1265.9000000,1266.4000000,25444
17/02/21,000000,1266.8000000,1282.9000000,1231.8000000,1282.5000000,19127
18/02/21,000000,1281.8000000,1296.1000000,1252.2000000,1273.9000000,15165
19/02/21,000000,1273.0000000,1309.9000000,1240.5000000,1282.2000000,18179
21/02/21,000000,1287.0000000,1305.8000000,1287.0000000,1297.6000000,708
22/02/21,000000,1296.0000000,1312.0000000,1270.0000000,1284.0000000,15038
